ChEMBL ID,Name,Max Phase,Molecular Formula,Molecular Weight,SMILES
CHEMBL1201202,N/A,4.0,C31H53N3O49S8,N/A,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O
CHEMBL1201203,N/A,4.0,C21H25NO,N/A,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
CHEMBL1201204,N/A,4.0,C25H24N8O7S2,N/A,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
CHEMBL1201206,N/A,4.0,C35H62N4O4+2,N/A,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1
CHEMBL1201207,N/A,4.0,C22H30FO8P,N/A,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201208,N/A,4.0,C11H15NO,N/A,CC1NCCOC1c1ccccc1
CHEMBL1201210,N/A,4.0,C20H24N2OS,N/A,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
CHEMBL1201212,N/A,4.0,C12H18N2O4,N/A,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
CHEMBL1201213,N/A,4.0,C13H21NO3,N/A,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
CHEMBL1201216,N/A,4.0,C19H27N5,N/A,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
CHEMBL1201217,N/A,4.0,C18H27NO2,N/A,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
CHEMBL1201218,N/A,4.0,C19H18N6O6S2,N/A,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
CHEMBL1201219,N/A,4.0,C34H57N2O4+,N/A,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1
CHEMBL1201220,N/A,4.0,C11H9I3N2O4,N/A,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201222,N/A,4.0,C15H25N3O,N/A,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
CHEMBL1201224,N/A,4.0,C16H17N9O5S3,N/A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
CHEMBL1201225,N/A,4.0,I2,N/A,II
CHEMBL1201227,N/A,4.0,C19H29NO,N/A,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
CHEMBL1201229,N/A,4.0,C32H52N4O4+2,N/A,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1
CHEMBL1201231,N/A,4.0,C21H29O8P,N/A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
CHEMBL1201232,N/A,4.0,C23H33N2O+,N/A,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
CHEMBL1201233,N/A,4.0,C12H17NO4,N/A,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
CHEMBL1201234,N/A,4.0,C11H17N,N/A,CNC(C)(C)Cc1ccccc1
CHEMBL1201235,N/A,4.0,C17H24NO3+,N/A,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2
CHEMBL1201236,N/A,4.0,C10H14N2O4,N/A,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
CHEMBL1201237,N/A,4.0,C17H25NO3,N/A,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
CHEMBL1201239,N/A,4.0,C12H11I3N2O4,N/A,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201242,N/A,4.0,C20H24N2O,N/A,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
CHEMBL1201243,N/A,4.0,C12H13I3N2O2,N/A,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I
CHEMBL1201244,N/A,4.0,C32H53N2O4+,N/A,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
CHEMBL1201245,N/A,4.0,C17H20BrNO,N/A,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
CHEMBL1201247,N/A,4.0,C59H84N18O14,N/A,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
CHEMBL1201248,N/A,4.0,C53H72N2O12+2,N/A,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
CHEMBL1201250,N/A,4.0,C22H32N2O5,N/A,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
CHEMBL1201251,N/A,4.0,C18H23NO4,N/A,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
CHEMBL1201255,N/A,4.0,C66H86N18O12,N/A,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
CHEMBL1201256,N/A,4.0,C21H28N2O5,N/A,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
CHEMBL1201260,N/A,4.0,C10H15N3,N/A,C/N=C(\NC)NCc1ccccc1
CHEMBL1201261,N/A,4.0,C15H18I3NO3,N/A,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
CHEMBL1201262,N/A,4.0,C19H29NO5,N/A,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
CHEMBL1201263,N/A,4.0,C27H41NO6,N/A,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1201264,N/A,4.0,C21H26NO3+,N/A,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
CHEMBL1201265,N/A,4.0,C26H34O8,N/A,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12
CHEMBL1201266,N/A,4.0,C11H6ClN3O6,N/A,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
CHEMBL1201269,N/A,4.0,C10H14ClN,N/A,CC(C)(N)Cc1ccc(Cl)cc1
CHEMBL1201270,N/A,4.0,C6H12N4,N/A,C1N2CN3CN1CN(C2)C3
CHEMBL1201271,N/A,4.0,C28H33ClN2,N/A,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
CHEMBL1201273,N/A,4.0,C18H21NO5,N/A,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1
CHEMBL1201274,N/A,4.0,C18H29NO3,N/A,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
CHEMBL1201275,N/A,4.0,C27H32N2O6S2,N/A,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1
CHEMBL1201281,N/A,4.0,C15H16Cl2N2O8,N/A,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
CHEMBL1201284,N/A,4.0,C22H22F3N,N/A,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
CHEMBL1201286,N/A,4.0,C21H34NO3+,N/A,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
CHEMBL1201287,N/A,4.0,C16H19BrN2,N/A,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
CHEMBL1201288,N/A,4.0,C14H10N4O5,N/A,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
CHEMBL1201289,N/A,4.0,C34H63ClN2O6S,N/A,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC
CHEMBL1201291,N/A,4.0,C24H21I6N5O8,N/A,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
CHEMBL1201293,N/A,4.0,C5H11NO4S,N/A,CC(=O)NCCCS(=O)(=O)O
CHEMBL1201294,N/A,4.0,C30H32N2O2,N/A,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
CHEMBL1201295,N/A,4.0,C28H31NO5,N/A,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1
CHEMBL1201300,N/A,4.0,C11H9I3N2O4,N/A,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201301,N/A,4.0,C22H30MnN4O14P2,N/A,N/A
CHEMBL1201302,N/A,4.0,C22H30FO8P,N/A,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201303,N/A,4.0,C26H28N3+,N/A,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
CHEMBL1201304,N/A,4.0,C43H48N2O6S2,N/A,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21
CHEMBL1201308,N/A,4.0,C12H18IN,N/A,CC(C)NC(C)Cc1ccc(I)cc1
CHEMBL1201309,N/A,4.0,C66H83N17O13,N/A,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
CHEMBL1201313,N/A,4.0,C17H20ClNO,N/A,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
CHEMBL1201314,N/A,4.0,C14H22N6O5,N/A,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21
CHEMBL1201317,N/A,4.0,C2H4Cl3O4P,N/A,O=P(O)(O)OCC(Cl)(Cl)Cl
CHEMBL1201319,N/A,4.0,C9H13NO2,N/A,C[C@H](N)[C@H](O)c1cccc(O)c1
CHEMBL1201320,N/A,4.0,C17H19N3O3S,N/A,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1
CHEMBL1201321,N/A,4.0,C28H28N2O2,N/A,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL1201322,N/A,4.0,C32H55N4O+,N/A,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1
CHEMBL1201323,N/A,4.0,C5H9N3,N/A,NCCc1cc[nH]n1
CHEMBL1201325,N/A,4.0,C20H33N2O+,N/A,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
CHEMBL1201327,N/A,4.0,C9H6I3NO3,N/A,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
CHEMBL1201328,N/A,4.0,C24H31N3O2S,N/A,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
CHEMBL1201329,N/A,4.0,C22H25N2OS+,N/A,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
CHEMBL1201334,N/A,4.0,C64H82N18O13,N/A,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
CHEMBL1201335,N/A,4.0,C19H28NO3+,N/A,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
CHEMBL1201336,N/A,4.0,C16H15N2O6P,N/A,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
CHEMBL1201338,N/A,4.0,C17H25NO3,N/A,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
CHEMBL1201340,N/A,4.0,C20H24N+,N/A,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
CHEMBL1201341,N/A,4.0,C9H23NO3PS+,N/A,CCOP(=O)(OCC)SCC[N+](C)(C)C
CHEMBL1201342,N/A,4.0,C20H23NS,N/A,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
CHEMBL1201345,N/A,4.0,C14H30O4S,N/A,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
CHEMBL1201346,N/A,4.0,C17H15N3O6,N/A,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
CHEMBL1201347,N/A,4.0,C22H28N2O2,N/A,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
CHEMBL1201348,N/A,4.0,C11H12O8P2,N/A,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
CHEMBL1201349,N/A,4.0,C36H42N2+2,N/A,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
CHEMBL1201352,N/A,4.0,C37H61N2O4+,N/A,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1
CHEMBL1201353,N/A,4.0,C16H19ClN2,N/A,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
CHEMBL1201354,N/A,4.0,C21H36NO+,N/A,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
CHEMBL1201355,N/A,4.0,C58H73N13O21S2,N/A,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL1201356,N/A,4.0,C20H25N3O2,N/A,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL1201574,N/A,4.0,N/A,N/A,N/A
CHEMBL1201565,N/A,4.0,N/A,N/A,N/A
CHEMBL1201568,N/A,4.0,N/A,N/A,N/A
CHEMBL1201538,N/A,4.0,N/A,N/A,N/A
CHEMBL1201550,N/A,4.0,N/A,N/A,N/A
CHEMBL1201558,N/A,4.0,N/A,N/A,N/A
CHEMBL1201488,N/A,4.0,N/A,N/A,N/A
CHEMBL1201549,N/A,4.0,N/A,N/A,N/A
CHEMBL1201572,N/A,4.0,N/A,N/A,N/A
CHEMBL1201641,N/A,4.0,N/A,N/A,N/A
CHEMBL1201637,N/A,4.0,N/A,N/A,N/A
CHEMBL1201609,N/A,4.0,N/A,N/A,N/A
CHEMBL1201556,N/A,4.0,N/A,N/A,N/A
CHEMBL1201648,N/A,4.0,N/A,N/A,N/A
CHEMBL1201620,N/A,4.0,N/A,N/A,N/A
CHEMBL1201497,N/A,4.0,N/A,N/A,N/A
CHEMBL1201627,N/A,4.0,N/A,N/A,N/A
CHEMBL1201569,N/A,4.0,N/A,N/A,N/A
CHEMBL1201594,N/A,4.0,N/A,N/A,N/A
CHEMBL1201633,N/A,4.0,N/A,N/A,N/A
CHEMBL1201591,N/A,4.0,N/A,N/A,N/A
CHEMBL1201610,N/A,4.0,N/A,N/A,N/A
CHEMBL1201564,N/A,4.0,N/A,N/A,N/A
CHEMBL1201632,N/A,4.0,N/A,N/A,N/A
CHEMBL1201514,N/A,4.0,N/A,N/A,N/A
CHEMBL1201595,N/A,4.0,N/A,N/A,N/A
CHEMBL1201554,N/A,4.0,N/A,N/A,N/A
CHEMBL1201504,N/A,4.0,N/A,N/A,N/A
CHEMBL1201451,N/A,4.0,N/A,N/A,N/A
CHEMBL1201452,N/A,4.0,N/A,N/A,N/A
CHEMBL1201453,N/A,4.0,N/A,N/A,N/A
CHEMBL1201528,N/A,4.0,N/A,N/A,N/A
CHEMBL1201661,N/A,4.0,N/A,N/A,N/A
CHEMBL1201450,N/A,4.0,N/A,N/A,N/A
CHEMBL1201668,N/A,4.0,N/A,N/A,N/A
CHEMBL1201522,N/A,4.0,N/A,N/A,N/A
CHEMBL1201410,N/A,4.0,N/A,N/A,N/A
CHEMBL1201458,N/A,4.0,N/A,N/A,N/A
CHEMBL1201421,N/A,4.0,N/A,N/A,N/A
CHEMBL1201439,N/A,4.0,N/A,N/A,N/A
CHEMBL1201525,N/A,4.0,N/A,N/A,N/A
CHEMBL1201489,N/A,4.0,N/A,N/A,N/A
CHEMBL1201516,N/A,4.0,N/A,N/A,N/A
CHEMBL1201457,N/A,4.0,N/A,N/A,N/A
CHEMBL1201593,N/A,4.0,N/A,N/A,N/A
CHEMBL1201446,N/A,4.0,N/A,N/A,N/A
CHEMBL1201567,N/A,4.0,N/A,N/A,N/A
CHEMBL1201666,N/A,4.0,N/A,N/A,N/A
CHEMBL1201545,N/A,4.0,N/A,N/A,N/A
CHEMBL1201531,N/A,4.0,N/A,N/A,N/A
CHEMBL1201606,N/A,4.0,N/A,N/A,N/A
CHEMBL1201496,N/A,4.0,N/A,N/A,N/A
CHEMBL1201544,N/A,4.0,N/A,N/A,N/A
CHEMBL1201447,N/A,4.0,N/A,N/A,N/A
CHEMBL1201536,N/A,4.0,N/A,N/A,N/A
CHEMBL1201664,N/A,4.0,N/A,N/A,N/A
CHEMBL1201611,N/A,4.0,N/A,N/A,N/A
CHEMBL1201527,N/A,4.0,N/A,N/A,N/A
CHEMBL1201480,N/A,4.0,N/A,N/A,N/A
CHEMBL1201629,N/A,4.0,N/A,N/A,N/A
CHEMBL1201529,N/A,4.0,N/A,N/A,N/A
CHEMBL1201600,N/A,4.0,N/A,N/A,N/A
CHEMBL1201476,N/A,4.0,N/A,N/A,N/A
CHEMBL1201645,N/A,4.0,N/A,N/A,N/A
CHEMBL1201438,N/A,4.0,N/A,N/A,N/A
CHEMBL1201444,N/A,4.0,N/A,N/A,N/A
CHEMBL1201448,N/A,4.0,N/A,N/A,N/A
CHEMBL1201454,N/A,4.0,N/A,N/A,N/A
CHEMBL1201461,N/A,4.0,N/A,N/A,N/A
CHEMBL1201463,N/A,4.0,N/A,N/A,N/A
CHEMBL1201470,N/A,4.0,N/A,N/A,N/A
CHEMBL1201477,N/A,4.0,N/A,N/A,N/A
CHEMBL1201486,N/A,4.0,N/A,N/A,N/A
CHEMBL1201501,N/A,4.0,N/A,N/A,N/A
CHEMBL1201412,N/A,4.0,N/A,N/A,N/A
CHEMBL1201513,N/A,4.0,N/A,N/A,N/A
CHEMBL1201515,N/A,4.0,N/A,N/A,N/A
CHEMBL1201535,N/A,4.0,N/A,N/A,N/A
CHEMBL1201537,N/A,4.0,N/A,N/A,N/A
CHEMBL1201539,N/A,4.0,N/A,N/A,N/A
CHEMBL1201571,N/A,4.0,N/A,N/A,N/A
CHEMBL1201575,N/A,4.0,N/A,N/A,N/A
CHEMBL1201580,N/A,4.0,N/A,N/A,N/A
CHEMBL1201583,N/A,4.0,N/A,N/A,N/A
CHEMBL1201586,N/A,4.0,N/A,N/A,N/A
CHEMBL1201589,N/A,4.0,N/A,N/A,N/A
CHEMBL1201604,N/A,4.0,N/A,N/A,N/A
CHEMBL1201607,N/A,4.0,N/A,N/A,N/A
CHEMBL1201625,N/A,4.0,N/A,N/A,N/A
CHEMBL1201519,N/A,4.0,N/A,N/A,N/A
CHEMBL1201472,N/A,4.0,N/A,N/A,N/A
CHEMBL1201566,N/A,4.0,N/A,N/A,N/A
CHEMBL1201616,N/A,4.0,N/A,N/A,N/A
CHEMBL1201492,N/A,4.0,N/A,N/A,N/A
CHEMBL1201495,N/A,4.0,N/A,N/A,N/A
CHEMBL1201409,N/A,4.0,N/A,N/A,N/A
CHEMBL1201469,N/A,4.0,N/A,N/A,N/A
CHEMBL1201618,N/A,4.0,N/A,N/A,N/A
CHEMBL1201579,N/A,4.0,N/A,N/A,N/A
CHEMBL1201656,N/A,4.0,N/A,N/A,N/A
CHEMBL1201517,N/A,4.0,N/A,N/A,N/A
CHEMBL1201638,N/A,4.0,N/A,N/A,N/A
CHEMBL1201490,N/A,4.0,N/A,N/A,N/A
CHEMBL1201520,N/A,4.0,N/A,N/A,N/A
CHEMBL1201464,N/A,4.0,N/A,N/A,N/A
CHEMBL1201543,N/A,4.0,N/A,N/A,N/A
CHEMBL1201485,N/A,4.0,N/A,N/A,N/A
CHEMBL1201413,N/A,4.0,N/A,N/A,N/A
CHEMBL1201526,N/A,4.0,N/A,N/A,N/A
CHEMBL1201657,N/A,4.0,N/A,N/A,N/A
CHEMBL1201441,N/A,4.0,N/A,N/A,N/A
CHEMBL1201411,N/A,4.0,N/A,N/A,N/A
CHEMBL1201420,N/A,4.0,N/A,N/A,N/A
CHEMBL1201512,N/A,4.0,N/A,N/A,N/A
CHEMBL1201479,N/A,4.0,N/A,N/A,N/A
CHEMBL1201562,N/A,4.0,N/A,N/A,N/A
CHEMBL1201505,N/A,4.0,N/A,N/A,N/A
CHEMBL1201506,N/A,4.0,N/A,N/A,N/A
CHEMBL1201662,N/A,4.0,N/A,N/A,N/A
CHEMBL1201639,N/A,4.0,N/A,N/A,N/A
CHEMBL1201494,N/A,4.0,N/A,N/A,N/A
CHEMBL1201414,N/A,4.0,N/A,N/A,N/A
CHEMBL1201419,N/A,4.0,N/A,N/A,N/A
CHEMBL1201631,N/A,4.0,N/A,N/A,N/A
CHEMBL1201628,N/A,4.0,N/A,N/A,N/A
CHEMBL1201643,N/A,4.0,N/A,N/A,N/A
CHEMBL1201650,N/A,4.0,N/A,N/A,N/A
CHEMBL1201471,N/A,4.0,N/A,N/A,N/A
CHEMBL1201459,N/A,4.0,N/A,N/A,N/A
CHEMBL1201532,N/A,4.0,N/A,N/A,N/A
CHEMBL1201634,N/A,4.0,N/A,N/A,N/A
CHEMBL1201635,N/A,4.0,N/A,N/A,N/A
CHEMBL1201655,N/A,4.0,N/A,N/A,N/A
CHEMBL1201659,N/A,4.0,N/A,N/A,N/A
CHEMBL1201718,N/A,4.0,N/A,N/A,N/A
CHEMBL1201624,N/A,4.0,N/A,N/A,N/A
CHEMBL1201542,N/A,4.0,N/A,N/A,N/A
CHEMBL1201573,N/A,4.0,N/A,N/A,N/A
CHEMBL1201560,N/A,4.0,N/A,N/A,N/A
CHEMBL1201502,N/A,4.0,N/A,N/A,N/A
CHEMBL1201466,N/A,4.0,N/A,N/A,N/A
CHEMBL1201622,N/A,4.0,N/A,N/A,N/A
CHEMBL1201619,N/A,4.0,N/A,N/A,N/A
CHEMBL1201484,N/A,4.0,N/A,N/A,N/A
CHEMBL1201563,N/A,4.0,N/A,N/A,N/A
CHEMBL1201465,N/A,4.0,N/A,N/A,N/A
CHEMBL1201546,N/A,4.0,N/A,N/A,N/A
CHEMBL1201636,N/A,4.0,N/A,N/A,N/A
CHEMBL1201474,N/A,4.0,N/A,N/A,N/A
CHEMBL1201651,N/A,4.0,N/A,N/A,N/A
CHEMBL1201652,N/A,4.0,N/A,N/A,N/A
CHEMBL1201653,N/A,4.0,N/A,N/A,N/A
CHEMBL1201658,N/A,4.0,N/A,N/A,N/A
CHEMBL1201660,N/A,4.0,N/A,N/A,N/A
CHEMBL1201670,N/A,4.0,N/A,N/A,N/A
CHEMBL1201431,N/A,4.0,N/A,N/A,N/A
CHEMBL1201468,N/A,4.0,N/A,N/A,N/A
CHEMBL1201473,N/A,4.0,N/A,N/A,N/A
CHEMBL1201460,N/A,4.0,N/A,N/A,N/A
CHEMBL1201582,N/A,4.0,N/A,N/A,N/A
CHEMBL1201584,N/A,4.0,N/A,N/A,N/A
CHEMBL1201570,N/A,4.0,N/A,N/A,N/A
CHEMBL1201576,N/A,4.0,N/A,N/A,N/A
CHEMBL1201577,N/A,4.0,N/A,N/A,N/A
CHEMBL1201585,N/A,4.0,N/A,N/A,N/A
CHEMBL1201587,N/A,4.0,N/A,N/A,N/A
CHEMBL1201603,N/A,4.0,N/A,N/A,N/A
CHEMBL1201605,N/A,4.0,N/A,N/A,N/A
CHEMBL1201608,N/A,4.0,N/A,N/A,N/A
CHEMBL1201613,N/A,4.0,N/A,N/A,N/A
CHEMBL1201621,N/A,4.0,N/A,N/A,N/A
CHEMBL1201626,N/A,4.0,N/A,N/A,N/A
CHEMBL1201630,N/A,4.0,N/A,N/A,N/A
CHEMBL1201640,N/A,4.0,N/A,N/A,N/A
CHEMBL1201467,N/A,4.0,N/A,N/A,N/A
